LZP,ROLZX,RANK,TEXT,skip,TPAQ,BWTS,LZ,MTFT,SRT,X86,checksum,FPAQ,RLT,BWT,TPAQX,CM,ZRLT,Range,ROLZ,ANS0,ANS1,Huffman,config_id,jobs,blocksize
False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3778,1,1000
False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3779,1,1000
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3780,8,1000
False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,3781,4,1000000000
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3782,4,1000
False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,3783,1,1000000
False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,3784,8,1000000
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3785,4,1000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3786,1,1000000000
True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,3787,1,1000
False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3788,4,1000
False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3789,4,1000000000
True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,3790,8,1000000
False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3791,4,1000
True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,3792,8,1000000
False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3793,4,1000
False,False,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,3794,1,1000000
False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3795,4,1000
False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3796,4,1000
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3797,4,1000
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3798,8,1000000
True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,3799,8,1000000
False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3800,4,1000
False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3801,1,1000
True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,3802,8,1000000
False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,3803,1,1000000000
False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,3804,1,1000
True,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,3805,8,1000000
False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,3806,1,1000000
False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3807,1,1000
True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,3808,8,1000000
False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,3809,8,1000
False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,3810,8,1000000
False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3811,1,1000000000
True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,3812,8,1000000
False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3813,1,1000000000
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3814,8,1000000000
False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,3815,8,1000000
False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3816,1,1000000000
False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3817,1,1000000000
False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3818,4,1000000000
True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,3819,8,1000000
False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,3820,1,1000000
False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3822,1,1000000000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3823,8,1000000000
False,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,3824,1,1000000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3825,8,1000000
True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,3826,8,1000000
False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3827,1,1000
False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,3829,8,1000000
True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,3830,8,1000000
False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,3831,4,1000000000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3832,8,1000
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3833,4,1000
False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3834,4,1000000000
False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,3835,1,1000
