NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
False,False,False,True,False,False,False,False,True,False,False,False,False,4078,44,8,1
True,False,True,False,False,True,True,False,False,True,False,False,True,4079,22,320,0
True,False,True,False,False,True,True,False,False,False,False,True,True,4080,48,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4081,22,8,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4082,44,8,0
False,False,False,False,False,False,False,False,False,True,True,True,True,4083,22,8,0
True,True,True,False,False,False,False,False,True,False,False,True,False,4084,44,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4085,8,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4086,44,8,1
False,True,True,False,False,False,False,False,False,False,True,True,False,4087,22,160,0
True,False,True,False,False,False,False,False,True,True,False,True,True,4088,22,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,4089,22,8,0
False,False,False,False,False,False,False,False,True,False,False,True,True,4090,44,8,0
False,False,False,False,False,False,False,False,False,True,True,True,True,4091,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4092,22,8,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4093,8,8,1
True,True,False,False,False,False,False,True,False,True,False,False,False,4094,48,8,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4096,22,8,2
True,False,True,False,True,True,False,False,False,True,False,True,True,4097,8,8,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4098,44,8,0
False,True,True,False,False,True,False,False,False,False,True,False,False,4101,22,160,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4102,8,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,4104,8,8,1
False,False,True,False,True,False,False,False,False,False,False,False,True,4105,44,8,0
False,True,True,False,False,True,False,False,True,False,False,True,False,4106,48,320,0
False,True,False,False,False,True,False,False,False,False,True,True,False,4107,44,160,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4108,22,8,2
True,False,True,False,False,True,True,False,False,True,False,True,True,4109,48,320,0
False,False,False,False,False,False,False,False,False,True,True,True,True,4110,22,8,2
True,True,False,False,False,False,False,False,True,True,False,True,False,4111,44,8,0
False,False,False,False,False,False,False,False,True,True,False,True,True,4113,8,8,1
True,False,True,False,False,True,True,False,False,True,False,True,True,4114,48,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4115,22,8,0
False,False,True,False,False,True,False,False,True,True,False,False,True,4116,48,320,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4117,8,8,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4118,8,8,1
False,False,False,False,False,False,False,False,True,True,False,True,True,4119,8,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,4120,8,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4121,8,8,0
True,True,False,False,False,False,True,False,False,True,False,False,False,4122,48,8,0
False,False,True,False,False,True,False,False,True,False,False,True,True,4123,48,320,0
True,False,True,False,False,False,False,False,False,True,True,True,True,4124,22,8,0
False,False,True,True,False,False,False,False,False,False,True,True,False,4125,22,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,4126,8,320,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4128,8,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,4129,22,8,0
True,True,False,False,False,False,True,False,False,True,False,False,False,4130,48,8,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4131,48,320,0
False,False,False,True,True,False,False,False,False,False,False,True,False,4132,8,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4133,44,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,4134,8,320,0
True,False,True,False,False,True,False,True,False,False,False,True,True,4136,48,320,0
True,True,True,False,False,False,False,False,False,False,True,True,False,4137,44,8,0
False,True,True,False,False,True,False,True,False,False,False,True,False,4138,48,320,0
True,True,True,False,False,False,False,False,True,False,False,True,False,4139,22,8,2
False,False,True,False,True,False,False,False,False,False,False,False,True,4140,44,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,4141,22,8,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4142,8,8,1
True,True,True,False,False,False,False,False,True,True,False,False,False,4143,44,8,2
False,False,True,False,False,True,False,True,False,True,False,False,True,4144,48,320,0
False,False,True,True,False,True,False,False,False,False,True,False,False,4145,22,160,0
False,False,True,False,True,False,False,False,False,False,False,False,True,4146,44,320,0
False,False,False,False,False,False,False,False,False,True,True,False,True,4147,22,320,0
True,False,True,False,False,True,False,False,False,True,True,True,True,4148,8,320,0
False,False,True,True,False,False,True,False,False,False,False,False,False,4149,22,320,0
True,True,False,False,False,False,False,False,True,True,False,True,False,4150,22,8,2
False,False,False,False,False,True,False,False,False,False,True,False,True,4151,22,320,0
True,False,True,True,False,False,True,False,False,False,False,True,False,4152,8,8,0
False,False,True,True,False,False,True,False,False,False,False,False,False,4153,48,320,0
False,False,False,True,True,False,False,False,False,False,False,True,False,4154,8,8,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4155,48,320,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4156,44,160,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4158,8,8,0
True,False,True,True,False,False,True,False,False,False,False,True,False,4159,8,8,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4160,8,8,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4161,22,320,0
False,True,False,False,False,False,True,False,False,False,False,False,False,4162,22,8,1
False,False,False,True,True,False,False,False,False,True,False,False,False,4163,8,8,0
True,False,True,False,False,True,False,True,False,True,False,False,True,4164,48,320,0
False,True,False,False,False,True,False,False,False,False,True,True,False,4165,22,160,0
False,True,False,False,False,False,False,False,True,False,False,False,False,4166,8,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,4167,8,320,0
True,False,True,True,False,False,True,False,False,False,False,True,False,4168,8,8,1
False,True,True,False,False,False,False,False,False,False,True,True,False,4169,44,160,0
False,True,False,False,False,False,True,False,False,False,False,False,False,4170,8,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4171,22,8,2
True,False,True,True,False,False,False,False,False,True,True,True,False,4172,8,8,0
True,False,True,True,False,False,True,False,False,False,False,True,False,4173,8,8,0
False,False,False,False,False,False,False,True,False,True,False,True,True,4174,8,8,1
False,False,True,True,False,False,False,True,False,False,False,False,False,4175,22,320,0
False,False,False,False,False,False,False,True,False,True,False,True,True,4176,8,8,0
False,True,False,False,False,False,False,False,True,True,False,True,False,4177,48,8,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4178,22,320,0
True,False,True,True,False,False,False,True,False,False,False,True,False,4179,22,8,2
False,False,False,False,False,False,False,False,False,False,True,False,True,4180,8,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,4181,8,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4182,22,320,0
False,False,False,True,False,False,False,False,False,False,True,False,False,4183,8,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,4184,22,8,1
False,False,False,False,True,False,False,False,False,True,False,False,True,4185,8,8,1
False,False,False,True,False,False,False,False,False,False,True,False,False,4186,8,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,4187,8,320,0
False,True,False,False,False,False,False,False,True,True,False,True,False,4188,48,8,0
False,False,True,False,False,False,False,False,True,True,False,True,True,4189,48,8,1
False,True,True,False,False,True,False,False,False,False,True,False,False,4190,44,160,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4191,22,320,0
False,False,False,True,False,False,False,False,False,False,True,False,False,4192,8,8,0
False,True,False,False,False,False,True,False,False,False,False,False,False,4193,22,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4194,8,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,4195,22,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4196,8,8,0
False,False,True,False,False,False,False,False,True,True,False,True,True,4197,8,8,1
False,False,True,False,False,False,False,False,True,False,False,False,True,4198,22,8,0
False,False,True,False,False,True,False,False,True,True,False,False,True,4199,8,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,4200,22,8,0
False,False,True,False,False,False,False,False,True,False,False,False,True,4201,22,8,1
False,False,True,False,False,False,False,False,True,False,False,False,True,4202,22,8,0
False,False,False,False,False,False,True,False,False,True,False,True,True,4203,8,8,1
False,True,False,False,False,False,False,False,True,False,False,False,False,4204,22,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4205,8,8,0
False,False,False,False,False,False,True,False,False,True,False,True,True,4206,8,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4207,8,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,4208,22,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4209,8,8,0
False,True,False,False,False,False,False,True,False,True,False,True,False,4210,48,8,0
False,False,True,False,False,False,False,False,True,True,False,True,True,4211,22,8,1
