iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,6521,90
False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,6522,10
False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,6523,90
False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,6524,10
False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,6525,10
True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6526,10
False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6527,90
False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6528,90
False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,6529,10
False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,6530,90
False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,6531,90
False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,6532,90
False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,6533,90
False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,6534,10
False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,6535,90
False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,6536,90
False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,6537,90
False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,6538,90
False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,6539,10
False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,6540,90
False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,6541,10
False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,6542,90
False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,6543,90
True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,6544,10
False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,6545,90
False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,6546,90
False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,6547,90
False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6548,90
False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,6549,10
False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,6550,90
False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,6551,10
False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,6552,10
False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,6553,90
True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,6554,10
False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,6555,90
True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6556,10
False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,6557,90
False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,6558,10
False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,6559,90
True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,6560,90
False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,6561,90
False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,6562,90
False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,6563,10
False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,6564,90
False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,6565,90
False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,6566,10
True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,6567,90
False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6568,90
False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,6569,90
True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,6570,10
False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6571,10
True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6572,10
False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,6573,90
False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,6574,10
False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,6575,90
False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,6576,10
False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,6577,10
False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,6578,10
False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,6579,90
True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,6580,90
False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,6581,10
True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,6582,10
False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,6583,90
False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,6584,10
True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,6585,10
False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,6586,10
False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,6587,90
False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,6588,90
False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,6589,90
False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,6590,10
False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,6591,10
True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,6592,90
True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,6593,90
